Entity,Day,Weekly cases per million people
Russia,2021-07-26,1147.2327
Russia,2021-07-27,1142.1632
Russia,2021-07-28,1133.3434
Russia,2021-07-29,1125.0936
Russia,2021-07-30,1123.397
Russia,2021-07-31,1122.4353
Russia,2021-08-01,1113.7252
Russia,2021-08-02,1115.573
Russia,2021-08-03,1108.5529
Russia,2021-08-04,1109.7137
Russia,2021-08-05,1108.6833
Russia,2021-08-06,1102.4738
Russia,2021-08-07,1092.2594
Russia,2021-08-08,1092.6853
Russia,2021-08-09,1083.4258
Russia,2021-08-10,1079.0845
Russia,2021-08-11,1072.0918
Russia,2021-08-12,1063.9313
Russia,2021-08-13,1061.3004
Russia,2021-08-14,1060.0914
Russia,2021-08-15,1051.56
Russia,2021-08-16,1041.9777
Russia,2021-08-17,1039.0927
Russia,2021-08-18,1034.5797
Russia,2021-08-19,1028.5762
Russia,2021-08-20,1019.7494
Russia,2021-08-21,1011.8911
Russia,2021-08-22,1004.6099
Russia,2021-08-23,995.60455
Russia,2021-08-24,981.00775
Russia,2021-08-25,971.5422
Russia,2021-08-26,961.7331
Russia,2021-08-27,951.54626
Russia,2021-08-28,941.1877
Russia,2021-08-29,932.409
Russia,2021-08-30,924.6538
Russia,2021-08-31,917.64734
Russia,2021-09-01,909.62427
Russia,2021-09-02,905.1937
Russia,2021-09-03,900.7082
Russia,2021-09-04,895.8174
Russia,2021-09-05,891.4143
Russia,2021-09-06,888.19275
Russia,2021-09-07,885.5275
Russia,2021-09-08,883.16455
Russia,2021-09-09,879.0088
Russia,2021-09-10,875.4712
Russia,2021-09-11,876.23364
Russia,2021-09-12,875.6086
Russia,2021-09-13,877.82043
Russia,2021-09-14,880.65045
Russia,2021-09-15,886.2625
Russia,2021-09-16,894.60156
Russia,2021-09-17,905.34485
Russia,2021-09-18,915.22253
Russia,2021-09-19,926.35046
Russia,2021-09-20,937.1075
Russia,2021-09-21,946.32574
Russia,2021-09-22,952.2675
Russia,2021-09-23,964.9341
Russia,2021-09-24,975.05914
Russia,2021-09-25,986.819
Russia,2021-09-26,1002.7827
Russia,2021-09-27,1019.90045
Russia,2021-09-28,1036.2489
Russia,2021-09-29,1054.9603
Russia,2021-09-30,1071.7896
Russia,2021-10-01,1093.379
Russia,2021-10-02,1115.209
Russia,2021-10-03,1137.6777
Russia,2021-10-04,1162.0287
Russia,2021-10-05,1186.4208
Russia,2021-10-06,1204.9879
Russia,2021-10-07,1230.1425
Russia,2021-10-08,1248.8538
Russia,2021-10-09,1277.3124
Russia,2021-10-10,1297.0817
Russia,2021-10-11,1322.0027
Russia,2021-10-12,1343.1594
Russia,2021-10-13,1367.7782
Russia,2021-10-14,1393.5304
Russia,2021-10-15,1427.5323
Russia,2021-10-16,1453.9508
Russia,2021-10-17,1492.8024
Russia,2021-10-18,1526.5707
Russia,2021-10-19,1564.6941
Russia,2021-10-20,1601.485
Russia,2021-10-21,1636.1051
Russia,2021-10-22,1670.0728
Russia,2021-10-23,1700.7775
Russia,2021-10-24,1710.0989
Russia,2021-10-25,1734.8618
Russia,2021-10-26,1753.4496
Russia,2021-10-27,1770.6841
Russia,2021-10-28,1796.4912
Russia,2021-10-29,1815.0928
Russia,2021-10-30,1832.7668
Russia,2021-10-31,1869.3997
Russia,2021-11-01,1886.38
Russia,2021-11-02,1903.9786
Russia,2021-11-03,1930.5001
Russia,2021-11-04,1931.3313
Russia,2021-11-05,1937.4174
Russia,2021-11-06,1944.8634
Russia,2021-11-07,1932.3068
Russia,2021-11-08,1925.424
Russia,2021-11-09,1926.468
Russia,2021-11-10,1910.0852
Russia,2021-11-11,1913.8082
Russia,2021-11-12,1909.6044
Russia,2021-11-13,1895.3236
Russia,2021-11-14,1892.9744
Russia,2021-11-15,1886.2427
Russia,2021-11-16,1870.1553
Russia,2021-11-17,1860.3187
Russia,2021-11-18,1837.0669
Russia,2021-11-19,1816.6864
Russia,2021-11-20,1802.014
Russia,2021-11-21,1789.2856
Russia,2021-11-22,1770.4712
Russia,2021-11-23,1751.0867
Russia,2021-11-24,1730.0123
Russia,2021-11-25,1705.4347
Russia,2021-11-26,1688.4956
Russia,2021-11-27,1666.6931
Russia,2021-11-28,1643.1871
Russia,2021-11-29,1630.6785
Russia,2021-11-30,1621.419
Russia,2021-12-01,1616.4664
Russia,2021-12-02,1613.6707
Russia,2021-12-03,1601.581
Russia,2021-12-04,1594.9043
Russia,2021-12-05,1588.4062
Russia,2021-12-06,1576.564
Russia,2021-12-07,1565.9031
Russia,2021-12-08,1551.581
Russia,2021-12-09,1529.7374
Russia,2021-12-10,1515.6077
Russia,2021-12-11,1497.1573
Russia,2021-12-12,1478.7963
Russia,2021-12-13,1461.0878
Russia,2021-12-14,1442.1772
Russia,2021-12-15,1425.767
Russia,2021-12-16,1413.9315
Russia,2021-12-17,1392.4313
Russia,2021-12-18,1372.827
Russia,2021-12-19,1359.3499
Russia,2021-12-20,1341.9298
Russia,2021-12-21,1325.1968
Russia,2021-12-22,1303.9095
Russia,2021-12-23,1284.5455
Russia,2021-12-24,1263.6636
Russia,2021-12-25,1246.5732
Russia,2021-12-26,1217.4071
Russia,2021-12-27,1191.2222
Russia,2021-12-28,1163.8489
Russia,2021-12-29,1135.3766
Russia,2021-12-30,1103.8201
Russia,2021-12-31,1075.8972
Russia,2022-01-01,1040.2124
Russia,2022-01-02,1002.51483
Russia,2022-01-03,955.34485
Rwanda,2021-01-05,60.581528
Rwanda,2021-01-06,60.581528
Rwanda,2021-01-07,59.18969
Rwanda,2021-01-08,61.680344
Rwanda,2021-01-09,66.515144
Rwanda,2021-01-10,65.489586
Rwanda,2021-01-11,69.88486
Rwanda,2021-01-12,68.56628
Rwanda,2021-01-13,72.8883
Rwanda,2021-01-14,77.942856
Rwanda,2021-01-15,79.92073
Rwanda,2021-01-16,88.27175
Rwanda,2021-01-17,101.750595
Rwanda,2021-01-18,102.7029
Rwanda,2021-01-19,108.05048
Rwanda,2021-01-20,117.0608
Rwanda,2021-01-21,127.31644
Rwanda,2021-01-22,135.81396
Rwanda,2021-01-23,136.98604
Rwanda,2021-01-24,131.63846
Rwanda,2021-01-25,142.33362
Rwanda,2021-01-26,150.31837
Rwanda,2021-01-27,171.26918
Rwanda,2021-01-28,168.92503
Rwanda,2021-01-29,172.80753
Rwanda,2021-01-30,171.48894
Rwanda,2021-01-31,181.01204
Rwanda,2021-02-01,170.6099
Rwanda,2021-02-02,157.35081
Rwanda,2021-02-03,132.00473
Rwanda,2021-02-04,122.18862
Rwanda,2021-02-05,106.87841
Rwanda,2021-02-06,102.7029
Rwanda,2021-02-07,89.29732
Rwanda,2021-02-08,84.02299
Rwanda,2021-02-09,85.1218
Rwanda,2021-02-10,82.26488
Rwanda,2021-02-11,81.092804
Rwanda,2021-02-12,79.11493
Rwanda,2021-02-13,74.28013
Rwanda,2021-02-14,68.12675
Rwanda,2021-02-15,65.34307
Rwanda,2021-02-16,63.218693
Rwanda,2021-02-17,57.358326
Rwanda,2021-02-18,56.77229
Rwanda,2021-02-19,56.186253
Rwanda,2021-02-20,53.40258
Rwanda,2021-02-21,52.816544
Rwanda,2021-02-22,52.010742
Rwanda,2021-02-23,52.377014
Rwanda,2021-02-24,53.549088
Rwanda,2021-02-25,53.25607
Rwanda,2021-02-26,52.59678
Rwanda,2021-02-27,55.67347
Rwanda,2021-02-28,58.750164
Rwanda,2021-03-01,58.38389
Rwanda,2021-03-02,57.651344
Rwanda,2021-03-03,57.57809
Rwanda,2021-03-04,55.307198
Rwanda,2021-03-05,57.21182
Rwanda,2021-03-06,53.988617
Rwanda,2021-03-07,46.589905
Rwanda,2021-03-08,48.27476
Rwanda,2021-03-09,49.300323
Rwanda,2021-03-10,48.93405
Rwanda,2021-03-11,47.46896
Rwanda,2021-03-12,44.75854
Rwanda,2021-03-13,46.223633
Rwanda,2021-03-14,52.523525
Rwanda,2021-03-15,49.59334
Rwanda,2021-03-16,47.102688
Rwanda,2021-03-17,46.37014
Rwanda,2021-03-18,46.443394
Rwanda,2021-03-19,44.39227
Rwanda,2021-03-20,45.71085
Rwanda,2021-03-21,45.271324
Rwanda,2021-03-22,47.02943
Rwanda,2021-03-23,43.513214
Rwanda,2021-03-24,41.24232
Rwanda,2021-03-25,45.85736
Rwanda,2021-03-26,48.27476
Rwanda,2021-03-27,46.00387
Rwanda,2021-03-28,44.61203
Rwanda,2021-03-29,43.29345
Rwanda,2021-03-30,43.513214
Rwanda,2021-03-31,49.08056
Rwanda,2021-04-01,49.59334
Rwanda,2021-04-02,51.864235
Rwanda,2021-04-03,62.852417
Rwanda,2021-04-04,63.951237
Rwanda,2021-04-05,77.869606
Rwanda,2021-04-06,87.46595
Rwanda,2021-04-07,89.15081
Rwanda,2021-04-08,92.15424
Rwanda,2021-04-09,90.39613
Rwanda,2021-04-10,80.067245
Rwanda,2021-04-11,80.580025
Rwanda,2021-04-12,69.15231
Rwanda,2021-04-13,62.339638
Rwanda,2021-04-14,54.281635
Rwanda,2021-04-15,46.223633
Rwanda,2021-04-16,43.366703
Rwanda,2021-04-17,40.43652
Rwanda,2021-04-18,38.312138
Rwanda,2021-04-19,33.84361
Rwanda,2021-04-20,29.228573
Rwanda,2021-04-21,29.448336
Rwanda,2021-04-22,32.23201
Rwanda,2021-04-23,37.945866
Rwanda,2021-04-24,47.395706
Rwanda,2021-04-25,49.007305
Rwanda,2021-04-26,51.64447
Rwanda,2021-04-27,54.428143
Rwanda,2021-04-28,59.262943
Rwanda,2021-04-29,56.845543
Rwanda,2021-04-30,53.6956
Rwanda,2021-05-01,48.12825
Rwanda,2021-05-02,50.54565
Rwanda,2021-05-03,48.348015
Rwanda,2021-05-04,46.443394
Rwanda,2021-05-05,39.337704
Rwanda,2021-05-06,39.044685
Rwanda,2021-05-07,35.96799
Rwanda,2021-05-08,30.986681
Rwanda,2021-05-09,26.444899
Rwanda,2021-05-10,29.228573
Rwanda,2021-05-11,29.521591
Rwanda,2021-05-12,30.913427
Rwanda,2021-05-13,31.13319
Rwanda,2021-05-14,32.818047
Rwanda,2021-05-15,28.935555
Rwanda,2021-05-16,25.49259
Rwanda,2021-05-17,35.821484
Rwanda,2021-05-18,36.70054
Rwanda,2021-05-19,41.828358
Rwanda,2021-05-20,42.34114
Rwanda,2021-05-21,35.894737
Rwanda,2021-05-22,35.894737
Rwanda,2021-05-23,35.894737
Rwanda,2021-05-24,40.070248
Rwanda,2021-05-25,34.64941
Rwanda,2021-05-26,31.938992
Rwanda,2021-05-27,26.078627
Rwanda,2021-05-28,26.078627
Rwanda,2021-05-29,26.078627
Rwanda,2021-05-30,26.078627
Rwanda,2021-05-31,16.84855
Rwanda,2021-06-01,20.145006
Rwanda,2021-06-02,17.80086
Rwanda,2021-06-03,17.80086
Rwanda,2021-06-04,17.80086
Rwanda,2021-06-05,27.983244
Rwanda,2021-06-06,27.983244
Rwanda,2021-06-07,23.954243
Rwanda,2021-06-08,25.199572
Rwanda,2021-06-09,30.107628
Rwanda,2021-06-10,38.45865
Rwanda,2021-06-11,46.66316
Rwanda,2021-06-12,36.480774
Rwanda,2021-06-13,36.480774
Rwanda,2021-06-14,82.63115
Rwanda,2021-06-15,95.74372
Rwanda,2021-06-16,108.27025
Rwanda,2021-06-17,119.18518
Rwanda,2021-06-18,141.8941
Rwanda,2021-06-19,174.9319
Rwanda,2021-06-20,174.9319
Rwanda,2021-06-21,178.74115
Rwanda,2021-06-22,161.08679
Rwanda,2021-06-23,247.89345
Rwanda,2021-06-24,299.2449
Rwanda,2021-06-25,333.01526
Rwanda,2021-06-26,364.0752
Rwanda,2021-06-27,364.0752
Rwanda,2021-06-28,425.90204
Rwanda,2021-06-29,481.35577
Rwanda,2021-06-30,432.34845
Rwanda,2021-07-01,423.9242
Rwanda,2021-07-02,422.7521
Rwanda,2021-07-03,423.4114
Rwanda,2021-07-04,489.194
Rwanda,2021-07-05,436.4507
Rwanda,2021-07-06,440.40646
Rwanda,2021-07-07,445.46103
Rwanda,2021-07-08,438.94138
Rwanda,2021-07-09,442.16458
Rwanda,2021-07-10,442.38434
Rwanda,2021-07-11,437.403
Rwanda,2021-07-12,414.5476
Rwanda,2021-07-13,411.69067
Rwanda,2021-07-14,405.0245
Rwanda,2021-07-15,417.77078
Rwanda,2021-07-16,415.71967
Rwanda,2021-07-17,418.64984
Rwanda,2021-07-18,504.13794
Rwanda,2021-07-19,665.00494
Rwanda,2021-07-20,675.33386
Rwanda,2021-07-21,683.6849
Rwanda,2021-07-22,683.0256
Rwanda,2021-07-23,714.23206
Rwanda,2021-07-24,716.13666
Rwanda,2021-07-25,736.9409
Rwanda,2021-07-26,579.07733
Rwanda,2021-07-27,570.1403
Rwanda,2021-07-28,574.7553
Rwanda,2021-07-29,574.02277
Rwanda,2021-07-30,548.82324
Rwanda,2021-07-31,550.1418
Rwanda,2021-08-01,446.04706
Rwanda,2021-08-02,448.2447
Rwanda,2021-08-03,443.0436
Rwanda,2021-08-04,428.83224
Rwanda,2021-08-05,418.13705
Rwanda,2021-08-06,402.68036
Rwanda,2021-08-07,377.6273
Rwanda,2021-08-08,362.24384
Rwanda,2021-08-09,347.59293
Rwanda,2021-08-10,335.43265
Rwanda,2021-08-11,322.61313
Rwanda,2021-08-12,311.62494
Rwanda,2021-08-13,289.2823
Rwanda,2021-08-14,280.93127
Rwanda,2021-08-15,267.45242
Rwanda,2021-08-16,265.2548
Rwanda,2021-08-17,256.5375
Rwanda,2021-08-18,253.38754
Rwanda,2021-08-19,254.55962
Rwanda,2021-08-20,258.0026
Rwanda,2021-08-21,248.11322
Rwanda,2021-08-22,244.37724
Rwanda,2021-08-23,242.54587
Rwanda,2021-08-24,247.0144
Rwanda,2021-08-25,250.75038
Rwanda,2021-08-26,241.15404
Rwanda,2021-08-27,246.57487
Rwanda,2021-08-28,256.97702
Rwanda,2021-08-29,264.5955
Rwanda,2021-08-30,262.9839
Rwanda,2021-08-31,264.5955
Rwanda,2021-09-01,256.391
Rwanda,2021-09-02,261.2258
Rwanda,2021-09-03,254.99915
Rwanda,2021-09-04,252.655
Rwanda,2021-09-05,240.4215
Rwanda,2021-09-06,231.11816
Rwanda,2021-09-07,220.78926
Rwanda,2021-09-08,217.63931
Rwanda,2021-09-09,211.26617
Rwanda,2021-09-10,210.46037
Rwanda,2021-09-11,208.99529
Rwanda,2021-09-12,210.16736
Rwanda,2021-09-13,208.92203
Rwanda,2021-09-14,214.9289
Rwanda,2021-09-15,217.27304
Rwanda,2021-09-16,217.85909
Rwanda,2021-09-17,214.1231
Rwanda,2021-09-18,210.0941
Rwanda,2021-09-19,199.54544
Rwanda,2021-09-20,193.17229
Rwanda,2021-09-21,177.56908
Rwanda,2021-09-22,161.3798
Rwanda,2021-09-23,144.165
Rwanda,2021-09-24,136.18024
Rwanda,2021-09-25,122.84791
Rwanda,2021-09-26,117.93985
Rwanda,2021-09-27,115.888725
Rwanda,2021-09-28,108.343506
Rwanda,2021-09-29,104.24125
Rwanda,2021-09-30,97.794846
Rwanda,2021-10-01,86.44039
Rwanda,2021-10-02,82.411385
Rwanda,2021-10-03,77.21031
Rwanda,2021-10-04,75.52546
Rwanda,2021-10-05,70.98367
Rwanda,2021-10-06,64.9768
Rwanda,2021-10-07,62.339638
Rwanda,2021-10-08,60.65478
Rwanda,2021-10-09,57.87111
Rwanda,2021-10-10,59.922237
Rwanda,2021-10-11,60.581528
Rwanda,2021-10-12,58.017616
Rwanda,2021-10-13,55.746727
Rwanda,2021-10-14,52.377014
Rwanda,2021-10-15,46.882923
Rwanda,2021-10-16,42.487648
Rwanda,2021-10-17,38.605156
Rwanda,2021-10-18,32.671535
Rwanda,2021-10-19,31.938992
Rwanda,2021-10-20,27.323954
Rwanda,2021-10-21,23.88099
Rwanda,2021-10-22,22.049625
Rwanda,2021-10-23,18.89968
Rwanda,2021-10-24,16.555532
Rwanda,2021-10-25,16.775295
Rwanda,2021-10-26,18.313643
Rwanda,2021-10-27,19.119442
Rwanda,2021-10-28,19.339205
Rwanda,2021-10-29,20.438025
Rwanda,2021-10-30,22.342644
Rwanda,2021-10-31,24.100752
Rwanda,2021-11-01,23.88099
Rwanda,2021-11-02,21.82986
Rwanda,2021-11-03,21.463589
Rwanda,2021-11-04,22.415897
Rwanda,2021-11-05,21.17057
Rwanda,2021-11-06,19.778732
Rwanda,2021-11-07,18.313643
Rwanda,2021-11-08,18.240387
Rwanda,2021-11-09,18.386896
Rwanda,2021-11-10,17.214823
Rwanda,2021-11-11,14.577659
Rwanda,2021-11-12,14.138131
Rwanda,2021-11-13,13.47884
Rwanda,2021-11-14,14.211386
Rwanda,2021-11-15,13.845113
Rwanda,2021-11-16,12.453277
Rwanda,2021-11-17,12.013749
Rwanda,2021-11-18,12.013749
Rwanda,2021-11-19,10.475403
Rwanda,2021-11-20,8.351021
Rwanda,2021-11-21,6.0068746
Rwanda,2021-11-22,5.93362
Rwanda,2021-11-23,6.1533837
Rwanda,2021-11-24,6.666166
Rwanda,2021-11-25,6.885929
Rwanda,2021-11-26,8.277766
Rwanda,2021-11-27,8.424275
Rwanda,2021-11-28,8.644039
Rwanda,2021-11-29,8.277766
Rwanda,2021-11-30,8.204512
Rwanda,2021-12-01,6.885929
Rwanda,2021-12-02,6.2266383
Rwanda,2021-12-03,5.713856
Rwanda,2021-12-04,5.8603654
Rwanda,2021-12-05,5.787111
Rwanda,2021-12-06,6.1533837
Rwanda,2021-12-07,6.2266383
Rwanda,2021-12-08,7.3254566
Rwanda,2021-12-09,7.471966
Rwanda,2021-12-10,9.962621
Rwanda,2021-12-11,12.087004
Rwanda,2021-12-12,13.1858225
Rwanda,2021-12-13,16.116005
Rwanda,2021-12-14,20.804296
Rwanda,2021-12-15,23.001934
Rwanda,2021-12-16,31.059937
Rwanda,2021-12-17,37.579594
Rwanda,2021-12-18,45.930614
Rwanda,2021-12-19,60.728035
Rwanda,2021-12-20,69.44533
Rwanda,2021-12-21,86.14737
Rwanda,2021-12-22,107.61096
Rwanda,2021-12-23,132.51752
Rwanda,2021-12-24,156.76477
Rwanda,2021-12-25,191.63394
Rwanda,2021-12-26,227.0159
Rwanda,2021-12-27,252.36198
Rwanda,2021-12-28,300.34372
Rwanda,2021-12-29,348.32547
Rwanda,2021-12-30,466.85135
Rwanda,2021-12-31,541.2047
Rwanda,2022-01-01,585.0842
Rwanda,2022-01-02,596.43866
Rwanda,2022-01-03,626.6928
Saint Barthelemy,2021-01-05,182.68176
Saint Barthelemy,2021-01-06,182.68176
Saint Barthelemy,2021-01-07,182.68176
Saint Barthelemy,2021-01-08,91.34088
Saint Barthelemy,2021-01-09,91.34088
Saint Barthelemy,2021-01-10,91.34088
Saint Barthelemy,2021-01-11,91.34088
Saint Barthelemy,2021-01-12,3014.2493
Saint Barthelemy,2021-01-13,3014.2493
Saint Barthelemy,2021-01-14,3014.2493
Saint Barthelemy,2021-01-15,3014.2493
Saint Barthelemy,2021-01-16,3014.2493
Saint Barthelemy,2021-01-17,3014.2493
Saint Barthelemy,2021-01-18,3014.2493
Saint Barthelemy,2021-01-19,5206.43
Saint Barthelemy,2021-01-20,5206.43
Saint Barthelemy,2021-01-21,5206.43
Saint Barthelemy,2021-01-22,5206.43
Saint Barthelemy,2021-01-23,13883.814
Saint Barthelemy,2021-01-24,13883.814
Saint Barthelemy,2021-01-25,13883.814
Saint Barthelemy,2021-01-26,8677.384
Saint Barthelemy,2021-01-27,8677.384
Saint Barthelemy,2021-01-28,8677.384
Saint Barthelemy,2021-01-29,8677.384
Saint Barthelemy,2021-01-30,0
Saint Barthelemy,2021-01-31,274.02264
Saint Barthelemy,2021-02-01,274.02264
Saint Barthelemy,2021-02-02,274.02264
Saint Barthelemy,2021-02-03,274.02264
Saint Barthelemy,2021-02-04,274.02264
Saint Barthelemy,2021-02-05,274.02264
Saint Barthelemy,2021-02-06,274.02264
Saint Barthelemy,2021-02-07,0
Saint Barthelemy,2021-02-08,0
Saint Barthelemy,2021-02-09,4201.6807
Saint Barthelemy,2021-02-10,4201.6807
Saint Barthelemy,2021-02-11,4201.6807
Saint Barthelemy,2021-02-12,4201.6807
Saint Barthelemy,2021-02-13,4201.6807
Saint Barthelemy,2021-02-14,8768.725
Saint Barthelemy,2021-02-15,8768.725
Saint Barthelemy,2021-02-16,4567.0444
Saint Barthelemy,2021-02-17,4567.0444
Saint Barthelemy,2021-02-18,4567.0444
Saint Barthelemy,2021-02-19,4567.0444
Saint Barthelemy,2021-02-20,4567.0444
Saint Barthelemy,2021-02-21,0
Saint Barthelemy,2021-02-22,0
Saint Barthelemy,2021-02-23,5297.7715
Saint Barthelemy,2021-02-24,5297.7715
Saint Barthelemy,2021-02-25,5297.7715
Saint Barthelemy,2021-02-26,5297.7715
Saint Barthelemy,2021-02-27,12513.701
Saint Barthelemy,2021-02-28,12513.701
Saint Barthelemy,2021-03-01,12513.701
Saint Barthelemy,2021-03-02,7215.9297
Saint Barthelemy,2021-03-03,7215.9297
Saint Barthelemy,2021-03-04,7215.9297
Saint Barthelemy,2021-03-05,7215.9297
Saint Barthelemy,2021-03-06,5389.1123
Saint Barthelemy,2021-03-07,5389.1123
Saint Barthelemy,2021-03-08,5389.1123
Saint Barthelemy,2021-03-09,5389.1123
Saint Barthelemy,2021-03-10,5389.1123
Saint Barthelemy,2021-03-11,5389.1123
Saint Barthelemy,2021-03-12,5389.1123
Saint Barthelemy,2021-03-13,0
Saint Barthelemy,2021-03-14,4932.4077
Saint Barthelemy,2021-03-15,4932.4077
Saint Barthelemy,2021-03-16,4932.4077
Saint Barthelemy,2021-03-17,4932.4077
Saint Barthelemy,2021-03-18,4932.4077
Saint Barthelemy,2021-03-19,4932.4077
Saint Barthelemy,2021-03-20,4932.4077
Saint Barthelemy,2021-03-21,4658.3853
Saint Barthelemy,2021-03-22,4658.3853
Saint Barthelemy,2021-03-23,4658.3853
Saint Barthelemy,2021-03-24,4658.3853
Saint Barthelemy,2021-03-25,4658.3853
Saint Barthelemy,2021-03-26,4658.3853
Saint Barthelemy,2021-03-27,4658.3853
Saint Barthelemy,2021-03-28,7398.612
Saint Barthelemy,2021-03-29,7398.612
Saint Barthelemy,2021-03-30,7398.612
Saint Barthelemy,2021-03-31,7398.612
Saint Barthelemy,2021-04-01,7398.612
Saint Barthelemy,2021-04-02,7398.612
Saint Barthelemy,2021-04-03,12239.679
Saint Barthelemy,2021-04-04,4841.067
Saint Barthelemy,2021-04-05,4841.067
Saint Barthelemy,2021-04-06,4841.067
Saint Barthelemy,2021-04-07,4841.067
Saint Barthelemy,2021-04-08,4841.067
Saint Barthelemy,2021-04-09,4841.067
Saint Barthelemy,2021-04-10,1644.1359
Saint Barthelemy,2021-04-11,1644.1359
Saint Barthelemy,2021-04-12,1644.1359
Saint Barthelemy,2021-04-13,1644.1359
Saint Barthelemy,2021-04-14,1644.1359
Saint Barthelemy,2021-04-15,1644.1359
Saint Barthelemy,2021-04-16,1644.1359
Saint Barthelemy,2021-04-17,0
Saint Barthelemy,2021-04-18,2374.863
Saint Barthelemy,2021-04-19,2374.863
Saint Barthelemy,2021-04-20,2374.863
Saint Barthelemy,2021-04-21,2374.863
Saint Barthelemy,2021-04-22,2374.863
Saint Barthelemy,2021-04-23,2374.863
Saint Barthelemy,2021-04-24,2374.863
Saint Barthelemy,2021-04-25,2009.4995
Saint Barthelemy,2021-04-26,2009.4995
Saint Barthelemy,2021-04-27,2009.4995
Saint Barthelemy,2021-04-28,2009.4995
Saint Barthelemy,2021-04-29,2009.4995
Saint Barthelemy,2021-04-30,2009.4995
Saint Barthelemy,2021-05-01,2009.4995
Saint Barthelemy,2021-05-02,1096.0906
Saint Barthelemy,2021-05-03,1096.0906
Saint Barthelemy,2021-05-04,1096.0906
Saint Barthelemy,2021-05-05,1096.0906
Saint Barthelemy,2021-05-06,1096.0906
Saint Barthelemy,2021-05-07,1096.0906
Saint Barthelemy,2021-05-08,1644.1359
Saint Barthelemy,2021-05-09,548.0453
Saint Barthelemy,2021-05-10,548.0453
Saint Barthelemy,2021-05-11,548.0453
Saint Barthelemy,2021-05-12,548.0453
Saint Barthelemy,2021-05-13,548.0453
Saint Barthelemy,2021-05-14,548.0453
Saint Barthelemy,2021-05-15,0
Saint Barthelemy,2021-05-16,1461.4541
Saint Barthelemy,2021-05-17,1461.4541
Saint Barthelemy,2021-05-18,1461.4541
Saint Barthelemy,2021-05-19,1461.4541
Saint Barthelemy,2021-05-20,1461.4541
Saint Barthelemy,2021-05-21,1461.4541
Saint Barthelemy,2021-05-22,1461.4541
Saint Barthelemy,2021-05-23,548.0453
Saint Barthelemy,2021-05-24,548.0453
Saint Barthelemy,2021-05-25,548.0453
Saint Barthelemy,2021-05-26,548.0453
Saint Barthelemy,2021-05-27,548.0453
Saint Barthelemy,2021-05-28,548.0453
Saint Barthelemy,2021-05-29,548.0453
Saint Barthelemy,2021-05-30,639.38617
Saint Barthelemy,2021-05-31,639.38617
Saint Barthelemy,2021-06-01,639.38617
Saint Barthelemy,2021-06-02,639.38617
Saint Barthelemy,2021-06-03,639.38617
Saint Barthelemy,2021-06-04,639.38617
Saint Barthelemy,2021-06-05,639.38617
Saint Barthelemy,2021-06-06,548.0453
Saint Barthelemy,2021-06-07,548.0453
Saint Barthelemy,2021-06-08,548.0453
Saint Barthelemy,2021-06-09,548.0453
Saint Barthelemy,2021-06-10,548.0453
Saint Barthelemy,2021-06-11,548.0453
Saint Barthelemy,2021-06-12,548.0453
Saint Barthelemy,2021-06-13,274.02264
Saint Barthelemy,2021-06-14,274.02264
Saint Barthelemy,2021-06-15,274.02264
Saint Barthelemy,2021-06-16,274.02264
Saint Barthelemy,2021-06-17,274.02264
Saint Barthelemy,2021-06-18,274.02264
Saint Barthelemy,2021-06-19,274.02264
Saint Barthelemy,2021-06-20,730.72705
Saint Barthelemy,2021-06-21,730.72705
Saint Barthelemy,2021-06-22,730.72705
Saint Barthelemy,2021-06-23,730.72705
Saint Barthelemy,2021-06-24,730.72705
Saint Barthelemy,2021-06-25,730.72705
Saint Barthelemy,2021-06-26,730.72705
Saint Barthelemy,2021-06-27,274.02264
Saint Barthelemy,2021-06-28,274.02264
Saint Barthelemy,2021-06-29,274.02264
Saint Barthelemy,2021-06-30,274.02264
Saint Barthelemy,2021-07-01,274.02264
Saint Barthelemy,2021-07-02,274.02264
Saint Barthelemy,2021-07-03,274.02264
Saint Barthelemy,2021-07-04,274.02264
Saint Barthelemy,2021-07-05,274.02264
Saint Barthelemy,2021-07-06,274.02264
Saint Barthelemy,2021-07-07,274.02264
Saint Barthelemy,2021-07-08,274.02264
Saint Barthelemy,2021-07-09,274.02264
Saint Barthelemy,2021-07-10,274.02264
Saint Barthelemy,2021-07-11,548.0453
Saint Barthelemy,2021-07-12,548.0453
Saint Barthelemy,2021-07-13,548.0453
Saint Barthelemy,2021-07-14,548.0453
Saint Barthelemy,2021-07-15,548.0453
Saint Barthelemy,2021-07-16,548.0453
Saint Barthelemy,2021-07-17,1004.74976
Saint Barthelemy,2021-07-18,456.7044
Saint Barthelemy,2021-07-19,456.7044
Saint Barthelemy,2021-07-20,456.7044
Saint Barthelemy,2021-07-21,456.7044
Saint Barthelemy,2021-07-22,456.7044
Saint Barthelemy,2021-07-23,456.7044
Saint Barthelemy,2021-07-24,730.72705
Saint Barthelemy,2021-07-25,730.72705
Saint Barthelemy,2021-07-26,730.72705
Saint Barthelemy,2021-07-27,730.72705
Saint Barthelemy,2021-07-28,730.72705
Saint Barthelemy,2021-07-29,730.72705
Saint Barthelemy,2021-07-30,730.72705
Saint Barthelemy,2021-07-31,24662.04
Saint Barthelemy,2021-08-01,24662.04
Saint Barthelemy,2021-08-02,24662.04
Saint Barthelemy,2021-08-03,24662.04
Saint Barthelemy,2021-08-04,24662.04
